item_id,filename,rouge1_f,rouge2_f,rougeL_f,bleu,llm_output
49,Real_SlovakIDCard_049.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
50,Real_SlovakIDCard_050.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
51,Real_SlovakIDCard_051.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
52,Real_SlovakIDCard_052.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
53,Real_SlovakIDCard_053.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
54,Real_SlovakIDCard_054.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
55,Real_SlovakIDCard_055.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
56,Real_SlovakIDCard_056.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
57,Real_SlovakIDCard_057.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
58,Real_SlovakIDCard_058.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
59,Real_SlovakIDCard_059.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
60,Real_SlovakIDCard_060.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
61,Real_SlovakIDCard_061.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
62,Real_SlovakIDCard_062.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
63,Real_SlovakIDCard_063.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
64,Real_SlovakIDCard_064.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
65,Real_SlovakIDCard_065.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
66,Real_SlovakIDCard_066.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
67,Real_SlovakIDCard_067.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
68,Real_SlovakIDCard_068.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
69,Real_SlovakIDCard_069.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
70,Real_SlovakIDCard_070.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
71,Real_SlovakIDCard_071.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
72,Real_SlovakIDCard_072.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
73,Real_SlovakIDCard_073.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
74,Real_SlovakIDCard_074.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
75,Real_SlovakIDCard_075.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
76,Real_SlovakIDCard_076.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
77,Real_SlovakIDCard_077.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
78,Real_SlovakIDCard_078.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
79,Real_SlovakIDCard_079.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
80,Real_SlovakIDCard_080.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
81,Real_SlovakIDCard_081.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
82,Real_SlovakIDCard_082.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
83,Real_SlovakIDCard_083.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
84,Real_SlovakIDCard_084.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
85,Real_SlovakIDCard_085.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
86,Real_SlovakIDCard_086.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
87,Real_SlovakIDCard_087.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
88,Real_SlovakIDCard_088.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
89,Real_SlovakIDCard_089.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
90,Real_SlovakIDCard_090.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
91,Real_SlovakIDCard_091.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
92,Real_SlovakIDCard_092.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
93,Real_SlovakIDCard_093.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
94,Real_SlovakIDCard_094.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
95,Real_SlovakIDCard_095.png,0.5,0.1111111111111111,0.4,0.020255986027125642,"Authenticity: Fake, DocumentType: SlovakIDCard, Reason: Manipulated or edited. Face Replacement or morphing"
96,Real_SlovakIDCard_096.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
97,Real_SlovakIDCard_097.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
98,Real_SlovakIDCard_098.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
99,Real_SlovakIDCard_099.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
100,Real_SlovakIDCard_100.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
101,Real_SlovakIDCard_101.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
102,Real_SlovakIDCard_102.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
103,Real_SlovakIDCard_103.png,0.5,0.1111111111111111,0.4,0.020255986027125642,"Authenticity: Fake, DocumentType: SlovakIDCard, Reason: Manipulated or edited. Face Replacement or morphing"
104,Real_SlovakIDCard_104.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
105,Real_SlovakIDCard_105.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
106,Real_SlovakIDCard_106.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
107,Real_SlovakIDCard_107.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
108,Real_SlovakIDCard_108.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
109,Real_SlovakIDCard_109.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
110,Real_SlovakIDCard_110.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
111,Real_SlovakIDCard_111.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
112,Real_SlovakIDCard_112.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
113,Real_SlovakIDCard_113.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
114,Real_SlovakIDCard_114.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
115,Real_SlovakIDCard_115.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
116,Real_SlovakIDCard_116.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
117,Real_SlovakIDCard_117.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
118,Real_SlovakIDCard_118.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
119,Real_SlovakIDCard_119.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
120,Real_SlovakIDCard_120.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
121,Real_SlovakIDCard_121.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
122,Real_SlovakIDCard_122.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
123,Real_SlovakIDCard_123.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
124,Real_SlovakIDCard_124.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
125,Real_SlovakIDCard_125.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
126,Real_SlovakIDCard_126.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
127,Real_SlovakIDCard_127.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
128,Real_SlovakIDCard_128.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
129,Real_SlovakIDCard_129.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
130,Real_SlovakIDCard_130.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
131,Real_SlovakIDCard_131.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
132,Real_SlovakIDCard_132.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
133,Real_SlovakIDCard_133.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
134,Real_SlovakIDCard_134.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
135,Real_SlovakIDCard_135.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
136,Real_SlovakIDCard_136.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
137,Real_SlovakIDCard_137.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
138,Real_SlovakIDCard_138.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
139,Real_SlovakIDCard_139.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
140,Real_SlovakIDCard_140.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
141,Real_SlovakIDCard_141.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
142,Real_SlovakIDCard_142.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
143,Real_SlovakIDCard_143.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
144,Real_SlovakIDCard_144.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
145,Real_SlovakIDCard_145.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
146,Real_SlovakIDCard_146.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
147,Real_SlovakIDCard_147.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
148,Real_SlovakIDCard_148.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
149,Real_SlovakIDCard_149.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
150,Real_SlovakIDCard_150.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
151,Real_SlovakIDCard_151.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
152,Real_SlovakIDCard_152.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
153,Real_SlovakIDCard_153.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
154,Real_SlovakIDCard_154.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
155,Real_SlovakIDCard_155.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
156,Real_SlovakIDCard_156.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
157,Real_SlovakIDCard_157.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
158,Real_SlovakIDCard_158.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
159,Real_SlovakIDCard_159.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
160,Real_SlovakIDCard_160.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
161,Real_SlovakIDCard_161.png,1.0,0.7142857142857143,0.75,0.38260294162784475,"Authenticity: Real, DocumentType: SlovakIDCard, Reason: Geniune. No Manipulation"
