item_id,filename,rouge1_f,rouge2_f,rougeL_f,bleu,llm_output
11,Real_IndianCurrency_011.jpg,0.19047619047619047,0.1,0.19047619047619047,0.012813098990837714,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. It displays the standard markings, serial number, and security features consistent with authentic Reserve Bank of India currency."
12,Real_IndianCurrency_012.jpg,0.2631578947368421,0.1111111111111111,0.2631578947368421,0.015703799285850036,"DocumentType: Currency Note, Authenticity: Real, Reason: The image shows a genuine Indian Rupee banknote. There are no visible signs of tampering, forgery, or inconsistencies that would indicate it is fake."
13,Real_IndianCurrency_013.jpg,0.16129032258064516,0.0,0.12903225806451613,0.00402899484413971,"DocumentType: Currency Note, Authenticity: Fake, Reason: The image shows a currency note that appears to have been digitally altered. The face of the person depicted is noticeably different from the standard portrait on genuine Indian currency, and the overall image quality and sharpness suggest manipulation. The details are not consistent with a real banknote."
14,Real_IndianCurrency_014.jpg,0.16,0.08333333333333334,0.16,0.010279947040838344,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. It exhibits the correct design, security features (watermarks, holograms), and text consistent with official currency. The condition (slightly worn) is typical for a banknote in circulation."
15,Real_IndianCurrency_015.jpg,0.23255813953488372,0.0975609756097561,0.23255813953488372,0.013357103092090346,"DocumentType: Currency Note, Authenticity: Real, Reason: The image depicts a genuine Indian Rupee banknote. The printing quality, watermark, and security features align with authentic currency notes. There are no apparent signs of tampering or forgery."
16,Real_IndianCurrency_016.jpg,0.21276595744680848,0.08888888888888889,0.21276595744680848,0.011931001236437418,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent inconsistencies or suspicious features. The image quality is sufficient to verify the standard security features of the note."
17,Real_IndianCurrency_017.jpg,0.14545454545454545,0.0,0.14545454545454545,0.004649189828106597,"DocumentType: Currency Note, Authenticity: Fake, Reason: The banknote exhibits signs of tampering and manipulation. The paper quality is inconsistent, the printing is blurry in certain areas, and the serial numbers appear to be artificially added or altered. The overall appearance deviates significantly from genuine Indian currency notes."
18,Real_IndianCurrency_018.jpg,0.20833333333333334,0.08695652173913043,0.20833333333333334,0.011620839902894897,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. It exhibits the correct design, watermark, security features, and serial number, consistent with authentic currency. There are no visible signs of tampering or forgery."
19,Real_IndianCurrency_019.jpg,0.18518518518518517,0.0,0.14814814814814817,0.004753731294736233,"DocumentType: Currency Note, Authenticity: Fake, Reason: The image shows a currency note that appears to be digitally altered. The sharpness and detail are inconsistent with a real banknote, and the watermark is blurry and poorly defined. The overall appearance suggests a manipulated image, likely a counterfeit."
20,Real_IndianCurrency_020.jpg,0.12499999999999999,0.0,0.12499999999999999,0.005495155913866061,"DocumentType: Currency, Authenticity: Fake, Reason: The paper quality and printing appear inconsistent with genuine Indian currency. The details of the Red Fort are slightly blurred and not sharp as expected on official currency. The overall appearance suggests a counterfeit note."
21,Real_IndianCurrency_021.jpg,0.3,0.10526315789473685,0.3,0.014672606369868058,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no visible signs of tampering, manipulation, or inconsistencies that would indicate it is fake."
22,Real_IndianCurrency_022.jpg,0.1142857142857143,0.0,0.1142857142857143,0.003496039269903171,"DocumentType: Bank Note, Authenticity: Fake, Reason: The image shows two banknotes, one of which appears to be a manipulated or altered version of a ₹500 note. The details of the fort on the banknote are inconsistent with the official design, and the paper quality seems off.  The presence of two notes in the image suggests a potential attempt to create counterfeit currency."
23,Real_IndianCurrency_023.jpg,0.21276595744680848,0.08888888888888889,0.21276595744680848,0.011931001236437418,"DocumentType: Currency Note, Authenticity: Real, Reason: The note appears to be a genuine Indian Rupee banknote. There are no immediately apparent inconsistencies in the printing, security features, or serial number. The image quality is sufficient to assess the details."
24,Real_IndianCurrency_024.jpg,0.30303030303030304,0.12903225806451613,0.30303030303030304,0.019051955393615476,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent inconsistencies or suspicious features."
25,Real_IndianCurrency_025.jpg,0.13333333333333336,0.0,0.13333333333333336,0.004188635776841715,"DocumentType: Bank Note, Authenticity: Fake, Reason: The note appears to be a counterfeit. The image quality is poor, and the details (especially the portrait of Mahatma Gandhi and the serial number) are noticeably blurred and inconsistent with genuine Indian currency. The paper quality also seems off, and there are signs of manipulation."
26,Real_IndianCurrency_026.jpg,0.0923076923076923,0.0,0.0923076923076923,0.0038111203719291505,"DocumentType: Bank Note (Currency), Authenticity: Fake, Reason: The banknote exhibits several signs of being a counterfeit. The paper quality is noticeably different from genuine currency, the printing is blurry and lacks sharpness, and the security features (like the watermark and security thread) are either missing or poorly replicated. The overall appearance is inconsistent with authentic Indian Rupees."
27,Real_IndianCurrency_027.jpg,0.24,0.08333333333333334,0.24,0.011046521990823278,"DocumentType: Bank Note (Currency), Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote (500) issued in 2021. The watermark, security thread, and other features align with authentic currency. There are no immediately apparent signs of forgery or manipulation."
28,Real_IndianCurrency_028.jpg,0.12499999999999999,0.0,0.12499999999999999,0.00579653593359586,"DocumentType: Bank Note, Authenticity: Fake, Reason: The paper quality and printing appear inconsistent with genuine Indian bank notes. There are noticeable imperfections and blurring, suggesting it's a counterfeit. The watermark is also unclear and doesn't match authentic notes."
29,Real_IndianCurrency_029.jpg,0.1694915254237288,0.07017543859649124,0.1694915254237288,0.009223350291325143,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine 500 Indian Rupee banknote. It exhibits the standard design, security features (watermarks, color-shifting ink), and text consistent with official currency issued by the Reserve Bank of India. There are no immediately apparent signs of tampering or forgery."
30,Real_IndianCurrency_030.jpg,0.19047619047619047,0.1,0.19047619047619047,0.012813098990837714,"DocumentType: Currency (Banknote), Authenticity: Real, Reason: The banknote exhibits standard features of genuine Indian currency, including the correct imagery, watermark, security thread, and printing quality.  It appears to be a legitimate denomination (500 INR)."
31,Real_IndianCurrency_031.jpg,0.11320754716981134,0.0,0.11320754716981134,0.004863083928997274,"DocumentType: Bank Note, Authenticity: Fake, Reason: The banknote appears to be a counterfeit. The printing quality is noticeably lower than genuine Indian banknotes, with blurry details and inconsistent color shades. The watermark is also poorly defined. The overall appearance suggests it has been hastily reproduced."
32,Real_IndianCurrency_032.jpg,0.09523809523809523,0.0,0.09523809523809523,0.00395365330335517,"DocumentType: Bank Note (Indian Rupee), Authenticity: Fake, Reason: The image shows a bank note with significant signs of tampering. The paper quality appears inconsistent, the printing is blurry and lacks sharpness, and the watermark is poorly defined. The serial number is duplicated and the overall appearance is noticeably altered, indicating it is a counterfeit note."
33,Real_IndianCurrency_033.jpg,0.2608695652173913,0.09090909090909091,0.2608695652173913,0.012258181047369768,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The watermark, security thread, and serial number are consistent with authentic currency. There are no immediately apparent signs of forgery or manipulation."
34,Real_IndianCurrency_034.jpg,0.16,0.0,0.16,0.005355924989097696,"DocumentType: Bank Note, Authenticity: Fake, Reason: The note appears to be a digitally manipulated image. The text is blurry and inconsistent, and the watermark is not clearly visible. The paper texture and color are also unnatural, suggesting it's a fabricated copy."
35,Real_IndianCurrency_035.jpg,0.1818181818181818,0.09523809523809522,0.1818181818181818,0.012069505116436091,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, watermark, and security features are consistent with authentic currency. The image shows a standard 500 Rupee note."
36,Real_IndianCurrency_036.jpg,0.09836065573770493,0.0,0.09836065573770493,0.004188635776841715,"DocumentType: Bank Note, Authenticity: Fake, Reason: The paper quality and printing appear inconsistent with genuine Indian bank notes. The color saturation and sharpness are not uniform, and there are subtle distortions in the image of the Red Fort. The watermark is also noticeably off and doesn’t align perfectly with the printed image."
37,Real_IndianCurrency_037.jpg,0.2608695652173913,0.09090909090909091,0.2608695652173913,0.012258181047369768,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, watermark, and security features are consistent with authentic currency. There are no immediately apparent signs of forgery or manipulation."
38,Real_IndianCurrency_038.jpg,0.30303030303030304,0.12903225806451613,0.30303030303030304,0.019051955393615476,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent inconsistencies or suspicious features."
39,Real_IndianCurrency_039.jpg,0.20833333333333334,0.08695652173913043,0.20833333333333334,0.011620839902894897,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian 500 Rupee banknote. It exhibits the correct watermark, security thread, and printing quality consistent with authentic currency. There are no visible signs of tampering or forgery."
40,Real_IndianCurrency_040.jpg,0.3225806451612903,0.13793103448275862,0.3225806451612903,0.020828838183973034,"DocumentType: Currency, Authenticity: Real, Reason: The image shows a genuine Indian Rupee banknote. There are no visible signs of tampering, forgery, or inconsistencies."
41,Real_IndianCurrency_041.jpg,0.1785714285714286,0.07407407407407407,0.1785714285714286,0.009620278343028097,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. It exhibits the expected features of a real bank note, including the Reserve Bank of India logo, denomination, serial number, and security features. There are no immediately apparent inconsistencies or suspicious elements."
42,Real_IndianCurrency_042.jpg,0.11538461538461538,0.0,0.11538461538461538,0.004977587797754485,"DocumentType: Currency Note, Authenticity: Fake, Reason: The note exhibits signs of tampering and alteration. The paper quality and printing details do not match genuine Indian currency. The serial number appears to be overlaid and poorly applied, indicating a deliberate attempt to disguise the original."
43,Real_IndianCurrency_043.jpg,0.2,0.10526315789473685,0.2,0.013654398783491636,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian 500 Rupee bank note. It exhibits the correct font, security features, and overall appearance consistent with authentic currency."
44,Real_IndianCurrency_044.jpg,0.2272727272727273,0.09523809523809522,0.2272727272727273,0.012969527290112618,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian currency note (500 Rupees) with standard printing quality, watermark, and security features. There are no immediately apparent inconsistencies or signs of tampering."
45,Real_IndianCurrency_045.jpg,0.20833333333333334,0.08695652173913043,0.20833333333333334,0.011620839902894897,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. It exhibits the standard features, printing quality, and security elements consistent with authentic currency. There are no immediately apparent signs of tampering or forgery."
46,Real_IndianCurrency_046.jpg,0.10714285714285714,0.0,0.10714285714285714,0.0045491487595968995,"DocumentType: Bank Note (Currency), Authenticity: Fake, Reason: The paper quality and printing details are inconsistent with genuine Indian Rupees. The color and texture appear artificially applied, and the watermark is poorly defined and inconsistent with current RBI standards. The serial numbers are also likely duplicated and not unique."
47,Real_IndianCurrency_047.jpg,0.1785714285714286,0.07407407407407407,0.1785714285714286,0.009620278343028097,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, watermark, security features, and overall design are consistent with authentic currency notes issued by the Reserve Bank of India. There are no immediately apparent signs of tampering or forgery."
48,Real_IndianCurrency_048.jpg,0.2857142857142857,0.12121212121212123,0.2857142857142857,0.017554679594930896,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent signs of tampering, forgery, or inconsistencies."
49,Real_IndianCurrency_049.jpg,0.3225806451612903,0.13793103448275862,0.3225806451612903,0.020828838183973034,"DocumentType: Currency, Authenticity: Real, Reason: The image depicts a genuine Indian Rupee banknote. There are no visible signs of tampering, forgery, or inconsistencies."
50,Real_IndianCurrency_050.jpg,0.12,0.0,0.12,0.005223577740745086,"DocumentType: Bank Note, Authenticity: Fraud, Reason: The paper quality appears inconsistent with genuine currency. There are signs of tampering and potential layering of different paper sheets. The watermark is partially obscured, and the serial numbers seem slightly misaligned, indicating a counterfeit note."
51,Real_IndianCurrency_051.jpg,0.21739130434782608,0.09090909090909091,0.21739130434782608,0.011931001236437418,"DocumentType: Currency, Authenticity: Real, Reason: The image depicts genuine Indian Rupees. The design, color, and security features (watermarks, holograms - though not visible in this image) are consistent with authentic currency. There are no immediately apparent signs of forgery."
52,Real_IndianCurrency_052.jpg,0.11111111111111109,0.0,0.11111111111111109,0.004753731294736233,"DocumentType: Bank Note, Authenticity: Fake, Reason: The paper quality and color are inconsistent with genuine Indian currency. The image quality is poor and the details are blurred, suggesting a digitally altered or reproduced note. The watermark is not clearly visible and appears to be added artificially."
53,Real_IndianCurrency_053.jpg,0.15384615384615385,0.08,0.15384615384615385,0.009795841373797659,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, watermark, security thread, and other features align with authentic banknotes issued by the Reserve Bank of India. The image shows a clear and unaltered note."
54,Real_IndianCurrency_054.jpg,0.13043478260869565,0.0,0.13043478260869565,0.00579653593359586,"DocumentType: Currency Note, Authenticity: Fake, Reason: The banknote exhibits signs of tampering, including a visible watermark overlay and a slightly blurred image, suggesting it has been reproduced or altered. The paper quality also appears inconsistent with genuine currency."
55,Real_IndianCurrency_055.jpg,0.1176470588235294,0.0,0.1176470588235294,0.005223577740745086,"DocumentType: Currency Note, Authenticity: Fraud, Reason: The paper quality appears inconsistent with genuine Indian currency. There are signs of tampering and possible re-printing, including slight blurring and inconsistencies in the printing details. The folds also seem unnatural for a freshly printed note."
56,Real_IndianCurrency_056.jpg,0.21276595744680848,0.08888888888888889,0.21276595744680848,0.012258181047369768,"DocumentType: Currency Note, Authenticity: Real, Reason: The image clearly shows a genuine currency note (likely Indian Rupees based on the design elements). There are no visible signs of tampering, alteration, or inconsistencies that would suggest it's a fake."
57,Real_IndianCurrency_057.jpg,0.22641509433962267,0.0784313725490196,0.22641509433962267,0.0102841703964427,"DocumentType: Bank Note, Authenticity: Real, Reason: The note appears to be a genuine Indian Rupee 500 note issued in 2016. The printing quality, security features (watermark, security thread), and overall design align with authentic currency. There are no immediately apparent signs of forgery or manipulation."
58,Real_IndianCurrency_058.jpg,0.10169491525423728,0.0,0.10169491525423728,0.004361453072458876,"DocumentType: Currency Note, Authenticity: Fake, Reason: The paper quality appears noticeably different from genuine Indian currency. The color and texture are inconsistent. The printing quality is also subpar, with blurry details and uneven ink distribution, particularly around the watermark and security features. The overall appearance suggests it's a counterfeit note."
59,Real_IndianCurrency_059.jpg,0.18518518518518517,0.07692307692307693,0.18518518518518517,0.010052917730344396,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, watermark, security thread, and serial number are consistent with authentic currency notes of that denomination and series. There are no immediately apparent signs of tampering or forgery."
60,Real_IndianCurrency_060.jpg,0.08955223880597016,0.0,0.08955223880597016,0.0036785086103888684,"DocumentType: Currency Note, Authenticity: Fake, Reason: The image shows a currency note with noticeable blurring and distortion of the portrait, particularly around the face. The details of the security features (watermarks, serial numbers) appear inconsistent and less sharp than genuine currency. This suggests it has been altered or reproduced in a substandard manner, indicating it is likely a fake."
61,Real_IndianCurrency_061.jpg,0.3,0.10526315789473685,0.3,0.014672606369868058,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent inconsistencies, manipulations, or unusual features that would suggest it is fake."
62,Real_IndianCurrency_062.jpg,0.17391304347826086,0.09090909090909091,0.17391304347826086,0.011407522846435572,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. It exhibits the correct security features, printing quality, and watermark consistent with authentic currency. The image shows a clear and undamaged note."
63,Real_IndianCurrency_063.jpg,0.2857142857142857,0.12121212121212123,0.2857142857142857,0.017554679594930896,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent signs of tampering, forgery, or inconsistencies."
64,Real_IndianCurrency_064.jpg,0.09836065573770493,0.0,0.09836065573770493,0.00410726430147258,"DocumentType: Bank Note, Authenticity: Fake, Reason: The paper quality and printing details appear inconsistent with genuine Indian banknotes. The image quality is low and the colors are faded, suggesting a reproduction rather than an original. The serial number and other security features are not clearly defined and appear blurred, indicative of a counterfeit."
65,Real_IndianCurrency_065.jpg,0.10810810810810813,0.0,0.08108108108108107,0.003384129602542209,"DocumentType: Currency Note, Authenticity: Fake, Reason: The note appears to be a high-resolution image of a real Indian Rupee note, but the texture and paper quality are noticeably off.  The details are too sharp and uniform, suggesting it's a digitally created copy rather than an actual physical banknote.  Furthermore, the overall appearance lacks the subtle imperfections and wear that are characteristic of genuine currency."
66,Real_IndianCurrency_066.jpg,0.3125,0.13333333333333333,0.3125,0.019900763312868126,"DocumentType: Currency Note, Authenticity: Real, Reason: The image shows a genuine Indian Rupee banknote. There are no visible signs of tampering, forgery, or inconsistencies."
67,Real_IndianCurrency_067.jpg,0.08450704225352113,0.0,0.08450704225352113,0.003439174150102313,"DocumentType: Bank Note, Authenticity: Fake, Reason: The image shows a bank note that exhibits several signs of forgery. The color and texture are inconsistent with genuine Indian Rupees. The portrait of Mahatma Gandhi appears blurry and distorted, suggesting a face replacement. The security features (like the holographic strip and watermark) are either missing or poorly replicated. The serial number is also slightly off."
68,Real_IndianCurrency_068.jpg,0.09523809523809523,0.0,0.09523809523809523,0.00402899484413971,"DocumentType: Bank Note, Authenticity: Fake, Reason: The note appears to be a counterfeit. The paper quality, printing details, and security features (like the watermark and security thread) are noticeably off compared to genuine Indian currency. The colors are slightly faded and the image quality is poor, indicating it's a reproduction rather than an original."
69,Real_IndianCurrency_069.jpg,0.22641509433962267,0.0784313725490196,0.22641509433962267,0.0102841703964427,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The watermark, security thread, and other features align with authentic currency notes issued by the Reserve Bank of India. There are no immediately apparent signs of forgery or manipulation."
70,Real_IndianCurrency_070.jpg,0.18867924528301885,0.0784313725490196,0.18867924528301885,0.0102841703964427,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee 500 note. There are no immediately apparent inconsistencies or signs of tampering. The print quality, security features (like the watermark and security thread), and overall appearance align with authentic currency."
71,Real_IndianCurrency_071.jpg,0.13559322033898305,0.0,0.13559322033898305,0.004361453072458876,"DocumentType: Bank Note, Authenticity: Fake, Reason: The paper quality appears inconsistent with genuine Indian currency. The signature is poorly rendered and doesn't match known signatures of Reserve Bank of India officials.  The overall image quality and slight blurring suggest a digitally manipulated or printed copy, rather than an original banknote."
72,Real_IndianCurrency_072.jpg,0.14545454545454545,0.07547169811320756,0.14545454545454545,0.009149557561466086,"DocumentType: Bank Statement, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. It displays the Reserve Bank of India logo, the denomination (500 Rupees), and the image of the Red Fort. The date (2017) is also consistent with the design of the banknote."
73,Real_IndianCurrency_073.jpg,0.2857142857142857,0.12121212121212123,0.2857142857142857,0.017554679594930896,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent signs of tampering, forgery, or inconsistencies."
74,Real_IndianCurrency_074.jpg,0.15,0.0,0.15,0.007173775053353474,"DocumentType: Currency, Authenticity: Fake, Reason: The paper quality and printing details are inconsistent with genuine Indian currency. The edges are uneven and the image is blurry, suggesting it's a counterfeit note."
75,Real_IndianCurrency_075.jpg,0.11594202898550726,0.0,0.11594202898550726,0.0040013246159036715,"DocumentType: Bank Note, Authenticity: Fake, Reason: The paper quality and printing appear inconsistent with genuine Indian currency. The color and texture don't match typical banknotes. There are signs of manipulation and possible alteration, including a slightly misaligned watermark and a blurry image of the Red Fort. The serial number is also partially obscured, which is unusual for a legitimate banknote."
76,Real_IndianCurrency_076.jpg,0.2272727272727273,0.09523809523809522,0.2272727272727273,0.012969527290112618,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent inconsistencies or suspicious features. The design, watermark, and security features are consistent with authentic currency."
77,Real_IndianCurrency_077.jpg,0.14285714285714285,0.0,0.14285714285714285,0.0045491487595968995,"DocumentType: Bank Note, Authenticity: Fake, Reason: The image shows a bank note with a noticeably altered or manipulated face of Mahatma Gandhi. The details around the face appear blurry and inconsistent with genuine currency printing techniques. The overall quality and sharpness of the image also suggest potential tampering."
78,Real_IndianCurrency_078.jpg,0.20408163265306123,0.0851063829787234,0.20408163265306123,0.011326402345230238,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian 500 Rupee banknote. The printing quality, watermark, security thread, and serial number are consistent with authentic currency. There are no immediately apparent signs of tampering or forgery."
79,Real_IndianCurrency_079.jpg,0.30303030303030304,0.12903225806451613,0.30303030303030304,0.019051955393615476,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. There are no immediately apparent inconsistencies or suspicious features."
80,Real_IndianCurrency_080.jpg,0.24489795918367344,0.0851063829787234,0.24489795918367344,0.011326402345230238,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, security features (watermarks, security thread), and text align with standard currency notes. There are no immediately apparent inconsistencies or signs of manipulation."
81,Real_IndianCurrency_081.jpg,0.14634146341463414,0.0,0.14634146341463414,0.006938247178254633,"DocumentType: Bank Note (Currency), Authenticity: Fake, Reason: Significant printing inconsistencies, particularly in the portrait and serial number. The paper quality appears low and the folds are unnatural, suggesting it's a counterfeit note."
82,Real_IndianCurrency_082.jpg,0.15,0.0,0.15,0.006938247178254633,"DocumentType: Currency Note, Authenticity: Fake, Reason: The paper quality appears inconsistent with genuine currency. The printing details, particularly the watermark and security thread, seem blurred and poorly executed, indicating a counterfeit note."
83,Real_IndianCurrency_083.jpg,0.19607843137254904,0.08163265306122448,0.19607843137254904,0.0107801449228252,"DocumentType: Currency Note, Authenticity: Real, Reason: The image appears to be a genuine Indian Rupee 500 note. The printing quality, security features (watermark, security thread), and overall design are consistent with authentic currency. There are no immediately apparent signs of tampering or forgery."
84,Real_IndianCurrency_084.jpg,0.20512820512820512,0.10810810810810811,0.20512820512820512,0.014117915208981237,"DocumentType: Currency Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee 500 note. It exhibits the standard features, printing quality, and security elements consistent with authentic currency."
85,Real_IndianCurrency_085.jpg,0.24489795918367344,0.0851063829787234,0.24489795918367344,0.011326402345230238,"DocumentType: Currency Note, Authenticity: Real, Reason: The image shows a genuine Indian Rupee 500 note. The printing quality, security features (watermark, security thread), and overall design are consistent with authentic currency. There are no immediately apparent signs of forgery or manipulation."
86,Real_IndianCurrency_086.jpg,0.2608695652173913,0.09090909090909091,0.2608695652173913,0.012258181047369768,"DocumentType: Currency Note, Authenticity: Real, Reason: The image depicts a genuine Indian Rupee 500 note, featuring standard design elements, printing quality, and security features consistent with authentic currency. There are no immediately apparent signs of forgery or manipulation."
87,Real_IndianCurrency_087.jpg,0.20833333333333334,0.08695652173913043,0.20833333333333334,0.011620839902894897,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, watermark, security thread, and serial numbers are consistent with authentic currency. There are no immediately apparent signs of tampering or forgery."
88,Real_IndianCurrency_088.jpg,0.19607843137254904,0.08163265306122448,0.19607843137254904,0.0107801449228252,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote featuring Mahatma Gandhi. The printing quality, watermark, security features, and serial numbers are consistent with authentic currency. There are no immediately apparent signs of tampering or forgery."
89,Real_IndianCurrency_089.jpg,0.19999999999999998,0.08333333333333334,0.19999999999999998,0.011046521990823278,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, security features (watermarks, security thread), and text alignment are consistent with authentic currency. There are no immediately apparent signs of tampering or forgery."
90,Real_IndianCurrency_090.jpg,0.1818181818181818,0.07547169811320756,0.1818181818181818,0.009620278343028097,"DocumentType: Bank Note, Authenticity: Real, Reason: The document appears to be a genuine Indian Rupee banknote. The printing quality, security features (watermarks, holograms - though not visible in this image), and text alignment are consistent with authentic currency. There are no immediately apparent signs of tampering or forgery."
91,Real_IndianCurrency_091.jpg,0.24999999999999997,0.08695652173913043,0.24999999999999997,0.011620839902894897,"DocumentType: Bank Note, Authenticity: Real, Reason: The image appears to be a genuine Indian Rupee banknote. The printing quality, watermark, security thread, and other features are consistent with authentic currency. There are no immediately apparent signs of forgery or manipulation."
